DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Moldova,2024,22326,ep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2000,7644,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2001,7782,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2002,7711,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2003,7737,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2004,7862,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2005,7981,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2006,7554,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2007,7822,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2008,8242,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2009,8753,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2010,9242,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2011,8003,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2012,7274,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2013,7607,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2014,7714,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2015,7583,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2016,7461,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2017,7634,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2018,7513,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2019,7343,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2020,7297,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2021,7168,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2022,7114,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2023,7087,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Montenegro,2024,8119,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,1994,27599,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,1995,30840,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,1996,31557,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,1997,30958,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,1998,26435,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,1999,26222,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2000,24620,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2001,25861,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2002,23830,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2003,22984,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2004,23323,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2005,23077,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2006,22189,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2007,22315,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2008,22473,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2009,22735,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2010,23415,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2011,24123,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2012,22605,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2013,23349,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2014,22913,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2015,23373,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2016,22891,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2017,22745,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2018,21572,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2019,21226,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2020,19746,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2021,18936,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2022,17592,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2023,17959,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,North Macedonia,2024,16675,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,1995,4781,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,1996,3390,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,1997,4895,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,1998,4807,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,1999,4465,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2000,4278,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2001,4267,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2002,3925,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2003,3890,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2004,4027,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2005,3873,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2006,3762,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2007,3757,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2008,3759,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2009,4020,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2010,4029,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2011,3899,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2012,4161,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2013,4140,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2014,4049,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2015,4203,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2016,4394,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2017,4503,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2018,4323,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2019,4430,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2020,4324,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2021,4407,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2022,4433,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2023,4326,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Malta,2024,4466,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1990,187501,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1991,197281,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1992,197778,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1993,195981,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1994,194974,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1995,195920,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1996,190736,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1997,190218,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1998,192308,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,1999,199728,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2000,201748,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2001,207097,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2002,204039,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2003,202386,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2004,200781,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2005,193763,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2006,187172,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2007,184425,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2008,180762,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2009,184408,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2010,184586,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2011,184007,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2012,179653,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2013,175587,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2014,170953,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2015,174681,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2016,170341,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2017,172288,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2018,169566,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2019,168443,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2020,169497,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2021,168270,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2022,179133,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2023,167629,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Netherlands,2024,164473,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1990,59058,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1991,60690,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1992,60622,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1993,59987,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1994,59606,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1995,59895,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1996,60203,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1997,60835,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1998,59695,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,1999,58282,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2000,59372,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2001,59193,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2002,56707,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2003,55620,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2004,56599,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2005,57087,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2006,56973,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2007,58731,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2008,58625,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2009,60673,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2010,62064,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2011,61652,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2012,60466,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2013,60530,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2014,59335,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2015,59383,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2016,59396,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2017,59335,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2018,56965,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2019,55391,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2020,54827,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2021,53134,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2022,56458,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2023,51991,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Norway,2024,52408,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1990,553955,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1991,538176,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1992,538863,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1993,507157,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1994,487117,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1995,474762,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1996,427921,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1997,423597,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1998,408967,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,1999,392304,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2000,381183,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2001,376936,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2002,362721,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2003,352554,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2004,349081,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2005,354174,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2006,362651,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2007,372595,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2008,386191,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2009,413259,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2010,418433,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2011,411330,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2012,380668,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2013,378895,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2014,360238,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2015,366768,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2016,362273,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2017,375509,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2018,394398,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2019,379769,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2020,367274,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2021,344587,bep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2022,327451,ep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2023,299538,ep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Poland,2024,267129,ep,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1990,114483,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1991,109403,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1992,114293,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1993,113274,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1994,112503,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1995,107958,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1996,106177,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1997,108915,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1998,111022,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,1999,111596,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2000,114334,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2001,114453,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2002,112403,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2003,113817,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2004,112042,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2005,108796,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2006,108969,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2007,105069,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2008,102050,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2009,103746,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2010,98759,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2011,100492,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2012,96683,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2013,89620,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2014,82636,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2015,82181,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2016,85376,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Less than 1 year,Total,Portugal,2017,86949,,
